Id,Price
8466,183142.56908593766
15652,137147.54827023827
3285,123785.15031175336
3198,169376.3252618154
14088,379991.89429691853
2268,103528.28956670375
15472,204550.15247031004
1203,189013.71010967498
7157,355727.9330763755
6886,208348.48811741004
5083,258712.60211153014
7467,119785.77855396915
14068,205434.9493889969
2080,169922.091613375
10865,156744.77128197535
13516,190664.82127969642
14150,212692.58178964996
7609,134413.042347987
2144,426207.17623703304
10357,201395.26626164257
2396,236459.19636676615
1526,354694.7977741172
10890,251175.9966415051
8638,444844.09897215216
6050,246306.98470122463
7639,104022.05204161211
10544,198756.44096449282
9577,239666.45596243464
13195,217348.01868277564
3484,228868.0831900069
16668,469493.9451395506
7171,194260.986453133
8547,214485.93479674496
12735,200059.42190277268
9093,191892.85976841874
15323,262192.8561358092
14897,146800.02147130595
5135,131475.11782737647
5327,225958.43919595052
13133,241085.89306898043
1676,275724.72995501
16296,293499.08006486326
1095,146539.77713609836
12528,152128.89697984478
7348,273769.11637468834
11663,171865.7076612565
1803,194724.70879302817
1510,238169.44630313097
16045,181226.76387792669
2900,144590.72754731347
3236,180412.2896423848
1318,222096.50961144106
14948,224560.23847659447
7840,304062.9393792296
15325,181019.9002918461
8700,159463.71247012593
15706,199595.79512390215
14449,151192.05816896752
16117,182737.1026678341
4529,184953.75782113077
11199,200253.00648628973
4052,336704.25431876077
821,214368.2756414209
68,264692.71090339666
554,109323.46270251497
452,170642.87046139303
11394,310890.09341265046
11393,175499.98476868097
9535,159020.40972704376
4024,186572.80996812694
10069,226700.5347027429
12007,154388.45317525053
12368,442447.25115910626
1259,360864.44548600784
1124,342652.0258291858
3707,180380.90636374202
8767,175330.83253548387
1919,173859.19441443039
16741,159403.48249095213
6664,286665.58652981854
5688,376817.2199564149
7799,152980.39189052858
14843,325147.3515890204
7532,177922.6908506465
8133,155900.2374616815
6264,344371.9198413962
4125,165556.5732782016
2410,170038.98999658774
13607,202310.4831818935
1716,307808.1807932949
1370,143385.8771344535
2273,420088.40926454024
15298,337185.61666614265
4284,240465.78208385617
12303,146879.8649363994
7808,126974.85671987169
2203,149905.59632652497
7237,127519.7136185999
15864,163403.44640562183
2844,134282.22060125804
5729,169182.86285527458
11812,414410.155703604
1779,155923.9823843537
6442,140784.0641122327
6160,226657.82567394135
8266,222269.14581296462
9903,161819.1628831979
2867,138403.06126584066
6998,178182.5400836626
13932,171581.52478846334
12587,168706.16359923957
3611,218115.35088695708
2646,309052.1790736179
1890,162226.9174901388
860,292222.7758859286
14187,192769.23702964085
12569,291584.0523223405
1276,84100.81803057429
12025,222770.20660592685
4890,296345.88338867493
14410,318273.22322012676
10352,333453.3583063566
11407,218810.7701007415
10384,170276.05680568347
7622,299054.85147136566
12578,164977.15780278013
15820,167515.9453659986
563,206521.9702571272
15226,162662.07287396747
6396,215560.7233737252
6247,144374.22376566843
3339,159225.97510510552
10975,300999.8276069589
7475,113109.30575733366
11129,235594.2354253098
3051,262082.5334089467
10232,235893.7597603997
14106,193487.3572081436
5502,228003.70405089276
4558,74930.59025448418
4181,134080.9584143221
8426,125325.72005322723
6611,159163.79815919537
14641,143175.10246110288
15539,278196.8897396044
13119,135782.9075870333
11716,193337.47770496618
7316,259996.00043116635
7791,114986.35218615636
13034,338253.3814976768
1068,275168.55360262917
4060,169736.13107041823
10172,224462.68855748393
2591,182227.46259134827
12494,347787.29137250694
7828,349239.3948048584
15284,178052.987666766
7947,184612.11720468532
16335,220178.20567154072
10234,368362.5910205266
2797,261890.08511722594
5341,226005.70798537592
3059,235418.30308721034
1559,74289.05795679823
15320,300559.4906673577
10284,344092.24023623375
4134,230759.23073918524
4481,212361.65357927923
7222,144272.0758252012
4062,265454.1875981657
2192,215053.97634193453
9637,185542.8058805538
16236,156389.31558711614
4272,166853.94404862795
9406,269476.24208542844
14309,243463.3941438891
1946,311354.93153728487
16235,236995.29671116787
7146,155079.71463574097
16784,238882.04747215164
349,319719.7067629382
6251,174991.57190112298
5128,340630.3426090197
11718,182981.26755026693
16721,88760.73097360859
12517,230268.0860918651
15961,189239.9471520694
9428,149850.6673920549
14541,148310.63804417534
10168,115734.38480045338
11270,166707.34860112504
13210,209717.5463869735
11518,168944.63105146418
12612,162866.55978722154
16352,116597.45207272393
9935,144543.74813172824
15521,307722.36010382
11482,195824.12416280582
11443,179716.84748905752
9459,237092.6331464649
9218,176903.49862243154
854,157078.58691421384
5619,149184.40204491816
9208,184494.9456867819
4391,141767.57446929798
15207,172415.18161822652
7183,186505.94945688287
16442,226545.98682558292
7936,80926.37572739039
10606,325074.1169884359
4979,163273.93250671352
4854,327961.7518305142
16476,137518.8695410528
10516,154966.77667997635
16261,287204.57113561966
90,357265.16876225144
5433,174596.14230770658
14338,148292.67446200387
13487,208053.81075996577
8211,495846.67751725926
170,155215.67506258012
14051,96976.49984992812
10686,199233.25778574828
7595,309139.6178675111
6777,336541.6557143789
14661,175542.14779013515
13991,324003.6152660407
16795,189563.03486385077
2740,126411.02905478003
7368,381848.94265109644
2413,249861.36000411736
1852,468991.0404418204
15200,366190.24542625295
8467,312085.28050881316
16379,256982.65188938758
3375,182343.68223856925
5945,426633.212583792
2641,179861.06705355167
2837,321627.08086328104
3498,214676.26887785472
10876,146925.39691214994
1285,226846.64207842218
9285,235903.083071568
4015,339360.3883860483
2526,191726.21671976658
7814,191263.70853288186
7117,301509.5856641954
12359,129535.7585558556
3303,270980.27861698775
13874,160056.70812576349
5484,176642.01089541827
15067,151630.26225018175
12639,221396.39876785755
3388,249237.82479196982
4256,207547.84492750323
15738,200662.05711327223
14049,170514.10263928495
15780,187001.48282686973
9564,169135.255969405
11910,198311.7460199144
11315,223142.45855075226
1733,170390.6914489233
3910,369127.106761524
7552,429338.8198325628
254,181335.8178800139
5222,206341.54084938994
8314,229773.49636104953
16743,239974.3545694574
10335,104574.42874443307
8226,286329.9167717543
12254,214966.08127744327
13152,209003.78290912625
15020,206968.7785682514
16349,228034.45238088342
11924,163384.44680746354
12543,191147.763873351
14114,242305.9889025086
12318,247239.17029277544
15383,171426.11003891082
6679,249820.7538732828
635,168892.22723398037
15993,291883.52869601396
11375,186316.34106829274
11216,178317.90127242572
15401,234493.0445200068
11301,156793.89191980264
13804,279108.46613485937
10839,197187.85920448872
1588,351357.50149113743
3596,196704.38869793247
5816,163097.80708764397
8099,144990.44843403145
6551,184893.99432731763
14075,573333.3826492951
13431,209039.21189346447
9481,326536.50369711756
5295,150639.3718582665
15859,364434.1623928287
10634,306295.1973042428
444,227646.67594098055
11686,248091.26340128228
1213,207659.06086773475
13970,191422.3846625064
6849,430003.85348852363
9911,246737.41356062746
5649,146387.10424677443
7184,248002.95917095133
5877,285053.57796205534
1655,230421.78353353747
15301,199645.563673382
12389,231576.70549969145
5241,270666.416282696
7048,158498.72277995906
10574,141645.00877687192
8593,144288.7812837871
4752,176640.49585938972
14663,187124.24723079838
10994,205665.68798013584
87,71826.77114372405
5132,126821.30034677884
6372,379430.6471422784
7411,325241.4243207873
3319,257403.1556115753
9355,123904.39467495492
5139,270387.54756975063
56,282666.495025062
3249,180382.0800397066
5047,92488.77466614259
13238,300768.28926016035
2190,302874.29455605446
15599,175172.0091193896
6542,163883.4985840171
1968,199525.47576365952
5630,155954.3906624106
9157,240218.0484084012
789,195353.0545335071
1413,263198.6584159406
12514,248233.52382238716
13459,143826.6012537795
1345,259005.6425426621
4034,202492.74814474204
15169,148163.29184663662
6770,239109.66316431048
3334,194561.61673913716
12998,147363.5479019058
15870,231977.650324744
1871,150721.35824913363
5770,174049.81349085184
13196,112809.21966575176
7633,206813.47545258436
10699,215592.9854446559
15470,194970.75395576784
1903,550671.371273366
13860,226490.68927808508
7649,204324.46967721506
11043,230259.00354679933
2922,248428.91528314937
7538,293196.43841885915
9477,110156.65972381209
117,466567.6502953239
1457,260033.12989427082
7082,166648.7596667426
3053,264597.26812855003
12522,104080.39922900636
5744,451812.2157459751
13566,310289.80728284846
1464,139560.94776116684
3852,101445.02965204293
9557,241493.12347406606
14719,425963.43258421874
13978,126768.44832182355
3286,159431.76471924412
13019,387425.345627549
1421,136066.61672902506
13502,175140.85635033294
14811,130008.67206468967
9297,301250.7653675461
7749,543949.47075295
16555,143597.97732258448
14576,190910.37362556934
12766,169214.66750260626
4679,142856.8681521323
10033,206202.8762380347
11231,266827.55415464926
15112,158004.93050336532
10617,183580.68324340496
2175,166731.419125645
16502,509083.2148539945
10106,198414.78161594883
12561,154455.81358399644
15907,301502.9462350144
8069,117236.18210255989
8316,126049.81220831588
12343,251671.26269776165
12092,160359.11236379473
1527,161321.97383270226
10010,220478.83873118128
655,99994.53328804403
10549,135118.89906972583
3248,116247.84644135454
13499,284735.13060297194
14959,201341.2566805348
6070,157587.02513506182
11360,245523.52479057477
12102,202442.96473420595
11870,282591.0975339131
3713,130230.30324636561
3230,138547.8692642548
7742,219959.61854572923
15092,364306.44945351663
8728,296088.9993559674
3386,142020.87947730275
9409,147326.88324231433
16545,253121.23000041553
3127,168077.33133619133
11344,182960.63372524217
2112,207003.0053926405
7310,216357.8388287485
6313,206366.6958790917
3681,397414.33531990665
5114,393696.7542611667
270,159306.48223391303
14350,188889.31887875538
12223,365532.4402659163
1066,172825.01246643628
16116,327947.42999142053
11410,511263.3548514833
4088,170102.84681707653
5956,182414.60470350584
14669,137464.72808458752
13871,136906.7920140893
4126,234600.0043887554
12114,210792.7199107799
16607,174890.77840729934
4266,221462.1012608209
13518,207493.47269721836
11856,284608.0899887981
3885,234822.25976769018
8891,153242.3932462215
4964,173740.1377999461
7696,165757.32352600642
6894,116597.11423366838
9766,176661.21209267605
4800,155756.2190849335
2840,190844.80655024838
4743,179783.17950186948
13562,498471.20006009977
8301,201440.52029391925
5405,177130.48632875297
1535,177690.36017071575
9073,125172.97527502032
1698,366285.51052073867
12262,243201.2499464538
6794,181918.932918468
12701,192676.1437191705
8432,167338.22320073546
13540,136214.2215263842
8629,148975.6379149051
1440,177950.92562231555
8596,217430.74008657434
9575,268276.33184671216
14976,98549.9633582543
3149,217855.26542858494
5157,176337.25941724906
10748,180033.9121629197
9719,411713.2844543447
6376,190902.87937407522
9733,176152.4605261814
4749,202931.22319650318
4994,412284.2717088163
538,208882.51700845803
5512,138198.05072081668
9778,151475.5584069527
9761,139536.92739922728
3174,415669.4412499185
13429,193820.2333620739
10467,70589.583297519
14129,181657.70461419618
13608,208414.64765009732
11106,150234.08902970582
12048,182802.0606170956
1054,314740.0506852635
3582,261865.13607945025
1566,153949.6499809694
11529,136030.10201436884
11859,152244.81603147107
10582,147701.70031108355
14907,508954.14624041616
14039,174046.56907841895
10489,151126.05435647862
3331,333120.4377277637
10153,240446.93875748024
5271,149936.19844606827
11871,372102.9606599716
776,136975.48317894654
3994,132959.5094834729
9433,64260.398304117305
14275,136594.13726092008
8030,231474.5004670656
8169,272074.74170132005
8053,188750.87547665008
4822,247925.7508094105
13197,213023.543559347
13634,274678.8771953657
8951,163015.2571565591
12176,250413.7641239889
15471,143721.01548499166
14962,138346.22014875477
12512,127794.63160743349
8697,443933.949437925
7095,221420.44678893694
13639,207464.72822020223
16660,157004.61120517255
5848,142384.88286661325
5386,204798.591211185
10880,312627.1076080436
3954,180598.86841825588
13426,283976.92453778983
5966,222296.30402489952
16315,290587.4657724078
7455,173878.79532166143
11071,228600.23536676724
14740,222569.27805653375
16087,193906.7256716655
8931,221879.4442926918
15289,156588.14579824283
16089,283076.9345776785
12128,186508.19808382276
4724,213307.81278530162
8585,212196.91690697827
7188,222127.234292056
5423,156852.16833174083
10488,191685.94443284537
5980,214413.06944620833
8376,225912.81976139484
12397,144618.50752356707
16496,184425.7587156584
4891,257005.85227669947
9710,142176.53153197508
6339,171908.70445758288
244,192175.90034649833
5002,241085.47061488856
5358,176604.97874006635
7636,158718.81014971444
9361,315976.4558994234
3601,105043.8502077744
15755,147772.13302774573
172,182740.10294093826
3037,320210.52492373117
577,273632.3196410988
3607,196890.52912795538
2515,118319.81616359625
10413,154434.23464814754
10511,248945.3065640356
4637,498452.3007323055
12736,294596.6233955724
9534,234727.50652378035
11641,196877.23892387125
10419,266265.7384860041
15313,199991.74613022205
14915,196356.96410048552
12409,380218.52264707675
9405,130424.31186039644
14066,208174.87801035272
14108,189613.2935671626
11931,225681.1502643043
11464,307563.0744801551
926,144555.50557624004
11190,222191.32841111268
10260,181923.71951022276
12712,184487.85154914935
1234,209142.9354602415
11608,101809.01018703892
3776,245061.7471970629
4881,199876.1486315842
10266,192334.78039782215
3262,230053.78364084256
3576,381268.27300958236
16604,401899.29396333295
8041,221562.61753134558
10691,230931.92870482156
8357,185510.12500586943
11661,135652.76083437953
4453,238621.94700943
15936,221046.64333887797
8463,268648.72288843035
15770,251709.05859133523
466,172492.36443406777
14965,86399.16822217013
11227,174577.43034239576
9894,263222.27627849916
11746,212490.2829968714
4118,146321.64306455146
756,364829.4444537756
15589,173525.1577003278
109,348160.8071656188
5778,220657.50734914612
1731,78284.50162594531
3450,155257.316481576
2961,179198.35773560987
222,183044.8395777094
11454,341207.7691133556
7339,187179.2745951452
12096,94681.50915062048
14074,213771.1976309132
4058,210850.70951346276
6603,265846.56987264066
3289,116630.8669019173
16681,275401.80702591233
8200,323978.9987733068
3343,240728.0574055153
7802,184348.3405350199
2082,384465.1914440126
217,267786.71821786853
1720,176697.85282713975
7224,252891.3797261706
6176,138483.52597470174
12571,277437.3650419238
16666,299339.0173110529
8908,198696.77782641252
6914,164314.90385188884
5428,186138.4108879801
381,179300.71971306068
3991,205920.04514502885
16365,285551.53034919786
1046,222134.21715106603
391,144143.70542787362
9212,331245.30140214076
3022,187254.52482622798
9961,116534.23626517032
6764,227415.63029524207
7720,176958.13988085592
4809,207097.94463446052
8877,317241.93425532995
7817,180558.0274256078
10614,116996.44864074091
5553,267429.32832662086
16488,131157.94258465746
11002,171350.68058723857
13592,305106.5781355763
15050,222460.96811431396
13553,266272.35740640684
9041,208799.15821876476
5461,419265.644875753
16274,365855.9158395655
2138,140383.51385638656
6245,159921.6104724473
8245,183801.91851382796
6491,222165.53810438726
13218,183603.40074627197
13101,118379.36658484631
10462,143899.76311356013
4079,174833.50683964536
1506,470566.2100469936
14107,127375.09712462846
12215,282071.18297550344
11576,352734.62075870286
10567,214142.51535344604
12713,215025.74944598324
1468,476673.7174350998
2549,286706.3857048243
4172,235531.43713838913
12380,229900.61678514635
3513,106002.79554134511
8165,237531.74216400302
1127,208948.22740104367
14601,434382.1704466799
15526,317925.60877265193
986,315383.78452760656
14968,199112.34818176454
9348,197963.96489315643
6317,288437.88109877345
7497,89313.98621314809
5079,315666.4186975477
528,166547.6672882523
10964,139097.01625705743
5812,308209.93873819936
11022,201332.64745755514
16251,132273.49943122108
5863,114063.55847716627
8664,215490.45401719975
5396,195873.84558533446
6917,230519.57847928582
12776,127420.0612533428
473,255375.26832158337
13333,228799.63250149455
13023,159228.80680950955
7357,224833.78712727808
10955,453205.9154177749
11914,347178.3799872053
12535,171822.1063635767
11205,188284.15196612003
13209,191206.9928015745
16119,290779.72682776325
2174,244322.38182169557
4834,199311.06978000293
10151,183044.63352612677
5584,208549.98651586045
6672,222857.55893703364
12858,294300.819354954
5106,163009.77914667394
8884,174540.90487285267
13766,179160.41396209187
12556,121222.07316910703
12910,226646.88812581083
6258,126859.44724831545
7100,237503.86081179683
1793,205586.7840933612
3335,181965.69601139324
12835,194761.60968581415
10591,154089.99467244957
15707,262703.53422419145
16389,176288.1908773516
7440,385194.36226612265
6293,177215.53713136376
3937,197921.87506416033
16527,183056.46456558016
5102,246003.85605350198
10734,332149.298805928
7986,157333.97404540278
6495,93520.10849003642
9571,260462.80202873188
5131,193377.76499418612
10761,398452.59594611026
143,423485.59425002936
13829,176190.81090805426
13662,225184.6920509995
1771,151384.15580675803
5448,191598.07513010036
8594,164823.03449527003
12038,322257.03901317215
16471,165330.75831309828
16764,145491.10387828847
1282,182748.95320732717
15101,266274.1918965499
9473,133062.9166533591
2324,378864.58602573274
14448,229521.25575834568
6000,69656.41338761541
2077,131229.5160698399
12960,240080.94481504548
15837,209417.44437005353
8805,243361.3489873915
9987,234966.5338635175
1580,323284.03859506885
11089,125380.68549121998
10926,215547.09531717736
12773,392861.52034410555
6490,289617.4775203497
10858,126692.80779216532
2831,121862.23956731013
16326,141683.4839323317
371,224503.4956836577
8852,193443.4962848602
6713,279335.4264822848
4230,166525.688924634
3639,215031.20676533878
3642,188842.67981522594
5149,190713.45794065774
2861,201774.68084872185
13300,93772.03326058065
2807,303527.416015319
5919,111504.46779014794
12716,572235.6506374093
4271,229221.50031380702
16055,271364.84103311365
3747,200314.17680798506
5857,283968.2304340996
6884,352554.8885658364
16027,313824.7352823116
3512,328593.22052399936
5181,173530.7986346335
16732,263810.9642910525
1908,181001.08461069418
12082,163317.89043940004
7286,135135.23023721957
8216,135341.6924591428
6929,320458.1140569859
3950,364473.0513393757
12479,176555.47131444426
877,138240.89222492842
1366,183513.6736758329
384,131332.53955632728
5767,211003.87921515948
6910,154177.09151468507
187,200288.68583027823
10164,292161.5160161519
8603,245236.8886032341
15834,172804.04951890107
3078,127086.9330387062
3479,256877.41100292208
6671,227329.4015305835
6078,186621.31915979175
16271,119443.97168966585
16191,154310.1271803221
11544,175186.89517630165
7781,176790.83064900376
14918,322886.4338240822
6238,200706.47872256127
12989,194185.21253760296
11907,245251.56622443706
9696,159217.51715257223
14084,352650.190856851
3895,146127.84582607672
4367,186840.83613841192
8453,63563.191381646226
7638,333924.9291245639
8373,236188.15030218588
4674,190849.70513738846
15787,141851.56854408435
5903,268166.47040722694
13679,181354.109704347
9018,340747.9732220711
15823,257065.678290775
13289,149985.86882781607
9896,186793.97724850912
14436,189687.14511635862
5547,237773.63023660606
4048,378557.5959117548
16579,210196.12128756146
8550,219299.77392168192
9385,300873.53166821704
5242,155726.2170677346
31,236739.36608477272
6144,268264.9615616242
3990,189581.8213399309
2523,68688.91461401276
12608,265948.1149281466
7234,180857.9479432794
15264,211059.51447510888
9623,201591.22153506492
3161,336346.31564009044
7425,98148.6814418568
13021,267142.09527665965
4044,148275.824419645
15411,258294.59952589212
979,318561.5259044952
5514,261548.0862180244
4817,162020.8376613281
2115,180558.3031243786
10571,281445.88995951763
8992,187320.14675957407
15546,191222.1161412865
11359,121032.08319722902
11972,184443.61801249796
12838,165185.9496929214
5948,125087.5658940557
422,313461.67958647315
4855,164925.6325436913
16197,110586.95333982835
8926,450669.3914628092
5703,196426.5914181647
8848,212247.77523536174
7039,298689.49917078955
3806,158449.99940491127
15154,229944.42895877874
13132,179641.4881143424
7438,199529.73186231154
4398,192457.40510721912
2440,169999.63555944216
3751,137109.2490682179
1476,175693.50037917824
2264,267948.9074919496
16444,158632.40729303623
10704,162277.66604636432
4033,151483.96400724357
4508,115261.92419256008
16290,235487.98883141144
10387,204493.22479819795
5457,149297.27403298693
4910,272754.57504022215
7451,205034.72677513075
10732,164291.2962345565
8015,135895.31527949308
6148,179181.83103051898
5892,240798.6269060189
7825,222654.91990713257
6851,229075.8979560652
6633,196544.9656923657
2139,283324.3353259114
10213,307710.40136832115
2830,203945.9258934106
13907,147102.9993998717
15897,357703.14566424955
8311,178652.92631583
14230,193049.45350931326
3878,182995.19253461357
13732,180260.06790990135
12110,174321.00339755975
10675,344369.2947377291
12946,123108.58593091041
16754,223749.08374563654
4394,268092.05892745336
16728,165097.94757049196
14378,334071.0078613875
9949,174567.19443063263
994,168422.2366377539
13258,160005.5700218388
5883,384153.7407971857
6933,341249.65674212866
13193,231772.42187004685
13286,172606.7236821041
13407,395717.31562778493
7512,114607.98536517084
7221,182542.7526112134
14428,140702.3040205385
1740,196602.52685014333
3,147787.09290546816
12952,231141.5262585551
11537,142468.30015017712
2558,137719.7097166676
14081,270862.7726056905
3517,240382.75903793515
7149,231177.75544738714
15777,110340.02367443
8995,244542.97318085397
826,368038.25683566724
509,304863.4291852301
14875,299355.3115857431
6591,164808.23181512512
11283,104056.95336478732
9897,240420.66516020088
14902,181094.62697055383
14291,149954.5881283471
3162,243752.35361696358
4206,187475.73398358581
11580,196589.0142552946
2007,246825.0173628942
14939,368318.1675438493
13572,198668.8801666284
10720,154307.0218419606
